Date,Team,Player Value,Pick Value,Total Value
2024-02-08,All-Pro KTC,104655,16308,120963
2024-02-08,Don’t Tread on Me,82265,26345,108610
2024-02-08,Stroud Boyz,64592,43291,107883
2024-02-08,The Shake’N’Bakerz,59371,23100,82471
2024-02-08,Low Taper Feyd,49518,36344,85862
2024-02-08,Washed up Wilsons,72727,24284,97011
2024-02-08,The Cleveland Josh Allens,81824,18916,100740
2024-02-08,Bye Week,54660,36075,90735
2024-02-08,Turrible. Just turrible.,79951,14312,94263
2024-02-09,Stanford Marshmallows,61018,44517,105535
2024-02-09,All-Pro KTC,104761,16255,121016
2024-02-09,Don’t Tread on Me,82318,26310,108628
2024-02-09,Stroud Boyz,64511,43300,107811
2024-02-09,The Shake’N’Bakerz,59404,23108,82512
2024-02-09,Low Taper Feyd,49555,36264,85819
2024-02-09,Washed up Wilsons,72698,24283,96981
2024-02-09,The Cleveland Josh Allens,81649,18852,100501
2024-02-09,Bye Week,54745,36147,90892
2024-02-09,Turrible. Just turrible.,79744,14284,94028
2024-02-10,Stanford Marshmallows,61127,44504,105631
2024-02-10,All-Pro KTC,104613,16382,120995
2024-02-10,Don’t Tread on Me,82340,26351,108691
2024-02-10,Stroud Boyz,64554,43385,107939
2024-02-10,The Shake’N’Bakerz,59199,23082,82281
2024-02-10,Low Taper Feyd,49431,36232,85663
2024-02-10,Washed up Wilsons,72695,24388,97083
2024-02-10,The Cleveland Josh Allens,81621,18939,100560
2024-02-10,Bye Week,54780,36263,91043
2024-02-10,Turrible. Just turrible.,79949,14384,94333
2024-02-11,Stanford Marshmallows,61138,44373,105511
2024-02-11,All-Pro KTC,104647,16286,120933
2024-02-11,Don’t Tread on Me,82512,26276,108788
2024-02-11,Stroud Boyz,64736,43279,108015
2024-02-11,The Shake’N’Bakerz,59042,23130,82172
2024-02-11,Low Taper Feyd,49384,36070,85454
2024-02-11,Washed up Wilsons,72675,24364,97039
2024-02-11,The Cleveland Josh Allens,81713,18794,100507
2024-02-11,Bye Week,54609,36115,90724
2024-02-11,Turrible. Just turrible.,79921,14303,94224
2024-02-12,Stanford Marshmallows,61127,44491,105618
2024-02-12,All-Pro KTC,104857,16425,121282
2024-02-12,Don’t Tread on Me,82441,26323,108764
2024-02-12,Stroud Boyz,64622,43289,107911
2024-02-12,The Shake’N’Bakerz,59118,23082,82200
2024-02-12,Low Taper Feyd,49440,36214,85654
2024-02-12,Washed up Wilsons,72587,24389,96976
2024-02-12,The Cleveland Josh Allens,81762,18824,100586
2024-02-12,Bye Week,54619,36173,90792
2024-02-12,Turrible. Just turrible.,79769,14300,94069
2024-02-13,Stanford Marshmallows,61124,44506,105630
2024-02-13,All-Pro KTC,104780,16497,121277
2024-02-13,Don’t Tread on Me,82314,26330,108644
2024-02-13,Stroud Boyz,64657,43202,107859
2024-02-13,The Shake’N’Bakerz,58875,23061,81936
2024-02-13,Low Taper Feyd,49301,36236,85537
2024-02-13,Washed up Wilsons,72436,24228,96664
2024-02-13,The Cleveland Josh Allens,81937,18822,100759
2024-02-13,Bye Week,54658,36213,90871
2024-02-13,Turrible. Just turrible.,79889,14275,94164
2024-02-14,Stanford Marshmallows,61238,44453,105691
2024-02-14,All-Pro KTC,104701,16229,120930
2024-02-14,Don’t Tread on Me,82274,26236,108510
2024-02-14,Stroud Boyz,64536,43150,107686
2024-02-14,The Shake’N’Bakerz,58926,23190,82116
2024-02-14,Low Taper Feyd,49180,36174,85354
2024-02-14,Washed up Wilsons,72449,24237,96686
2024-02-14,The Cleveland Josh Allens,82145,18664,100809
2024-02-14,Bye Week,54771,36106,90877
2024-02-14,Turrible. Just turrible.,79748,14141,93889
2024-02-15,Stanford Marshmallows,61381,44374,105755
2024-02-15,All-Pro KTC,104554,16258,120812
2024-02-15,Don’t Tread on Me,82251,26251,108502
2024-02-15,Stroud Boyz,64543,43280,107823
2024-02-15,The Shake’N’Bakerz,59049,23156,82205
2024-02-15,Low Taper Feyd,49108,36104,85212
2024-02-15,Washed up Wilsons,72509,24245,96754
2024-02-15,The Cleveland Josh Allens,82070,18772,100842
2024-02-15,Bye Week,54894,36192,91086
2024-02-15,Turrible. Just turrible.,79513,14148,93661
2024-02-16,Stanford Marshmallows,61275,44384,105659
2024-02-16,All-Pro KTC,104528,16316,120844
2024-02-16,Don’t Tread on Me,82357,26319,108676
2024-02-16,Stroud Boyz,64508,43413,107921
2024-02-16,The Shake’N’Bakerz,58950,23189,82139
2024-02-16,Low Taper Feyd,48948,36049,84997
2024-02-16,Washed up Wilsons,72683,24322,97005
2024-02-16,The Cleveland Josh Allens,82180,18821,101001
2024-02-16,Bye Week,54820,36234,91054
2024-02-16,Turrible. Just turrible.,79374,14293,93667
2024-02-17,Stanford Marshmallows,61704,44499,106203
2024-02-17,All-Pro KTC,104871,16479,121350
2024-02-17,Don’t Tread on Me,82774,26373,109147
2024-02-17,Stroud Boyz,64741,43431,108172
2024-02-17,The Shake’N’Bakerz,59262,23194,82456
2024-02-17,Low Taper Feyd,49174,36082,85256
2024-02-17,Washed up Wilsons,73332,24335,97667
2024-02-17,The Cleveland Josh Allens,82779,18920,101699
2024-02-17,Bye Week,55201,36343,91544
2024-02-17,Turrible. Just turrible.,79803,14454,94257
2024-02-18,Stanford Marshmallows,61726,45085,106811
2024-02-18,All-Pro KTC,105178,16517,121695
2024-02-18,Don’t Tread on Me,83101,26650,109751
2024-02-18,Stroud Boyz,64933,43813,108746
2024-02-18,The Shake’N’Bakerz,59455,23438,82893
2024-02-18,Low Taper Feyd,49393,36608,86001
2024-02-18,Washed up Wilsons,73478,24567,98045
2024-02-18,The Cleveland Josh Allens,83010,19102,102112
2024-02-18,Bye Week,55302,36588,91890
2024-02-18,Turrible. Just turrible.,80085,14632,94717
2024-02-19,Stanford Marshmallows,62001,45288,107289
2024-02-19,All-Pro KTC,105303,16899,122202
2024-02-19,Don’t Tread on Me,83307,26808,110115
2024-02-19,Stroud Boyz,65138,44109,109247
2024-02-19,The Shake’N’Bakerz,59729,23664,83393
2024-02-19,Low Taper Feyd,49742,36646,86388
2024-02-19,Washed up Wilsons,73876,24904,98780
2024-02-19,The Cleveland Josh Allens,83247,19201,102448
2024-02-19,Bye Week,55271,36870,92141
2024-02-19,Turrible. Just turrible.,80353,14591,94944
2024-02-20,Stanford Marshmallows,62190,45278,107468
2024-02-20,All-Pro KTC,105611,16588,122199
2024-02-20,Don’t Tread on Me,83576,26775,110351
2024-02-20,Stroud Boyz,65095,44108,109203
2024-02-20,The Shake’N’Bakerz,59727,23580,83307
2024-02-20,Low Taper Feyd,49717,36762,86479
2024-02-20,Washed up Wilsons,73840,24798,98638
2024-02-20,The Cleveland Josh Allens,83397,19262,102659
2024-02-20,Bye Week,55315,36896,92211
2024-02-20,Turrible. Just turrible.,80468,14723,95191
2024-02-21,Stanford Marshmallows,62019,45291,107310
2024-02-21,All-Pro KTC,105383,16626,122009
2024-02-21,Don’t Tread on Me,83368,26807,110175
2024-02-21,Stroud Boyz,65218,44193,109411
2024-02-21,The Shake’N’Bakerz,59967,23604,83571
2024-02-21,Low Taper Feyd,49853,36772,86625
2024-02-21,Washed up Wilsons,73756,24843,98599
2024-02-21,The Cleveland Josh Allens,83385,19243,102628
2024-02-21,Bye Week,55267,36922,92189
2024-02-21,Turrible. Just turrible.,80791,14689,95480
2024-02-22,Stanford Marshmallows,62086,45259,107345
2024-02-22,All-Pro KTC,105351,16546,121897
2024-02-22,Don’t Tread on Me,83399,26764,110163
2024-02-22,Stroud Boyz,65180,44144,109324
2024-02-22,The Shake’N’Bakerz,60066,23499,83565
2024-02-22,Low Taper Feyd,50000,36796,86796
2024-02-22,Washed up Wilsons,73892,24801,98693
2024-02-22,The Cleveland Josh Allens,83300,19268,102568
2024-02-22,Bye Week,55417,36921,92338
2024-02-22,Turrible. Just turrible.,80840,14772,95612
2024-02-23,Stanford Marshmallows,62262,45339,107601
2024-02-23,All-Pro KTC,105369,16704,122073
2024-02-23,Don’t Tread on Me,83269,26853,110122
2024-02-23,Stroud Boyz,65189,44349,109538
2024-02-23,The Shake’N’Bakerz,60102,23589,83691
2024-02-23,Low Taper Feyd,50031,36807,86838
2024-02-23,Washed up Wilsons,73676,24959,98635
2024-02-23,The Cleveland Josh Allens,83400,19405,102805
2024-02-23,Bye Week,55453,37109,92562
2024-02-23,Turrible. Just turrible.,80778,14806,95584
2024-02-24,Stanford Marshmallows,62232,45394,107626
2024-02-24,All-Pro KTC,105473,16862,122335
2024-02-24,Don’t Tread on Me,83563,26901,110464
2024-02-24,Stroud Boyz,65047,44461,109508
2024-02-24,The Shake’N’Bakerz,60174,23615,83789
2024-02-24,Low Taper Feyd,49964,36833,86797
2024-02-24,Washed up Wilsons,73694,25108,98802
2024-02-24,The Cleveland Josh Allens,83224,19440,102664
2024-02-24,Bye Week,55635,37158,92793
2024-02-24,Turrible. Just turrible.,80831,14748,95579
2024-02-25,Stanford Marshmallows,62438,45509,107947
2024-02-25,All-Pro KTC,105647,16900,122547
2024-02-25,Don’t Tread on Me,83436,26958,110394
2024-02-25,Stroud Boyz,64976,44574,109550
2024-02-25,The Shake’N’Bakerz,59939,23718,83657
2024-02-25,Low Taper Feyd,49927,36885,86812
2024-02-25,Washed up Wilsons,73946,25249,99195
2024-02-25,The Cleveland Josh Allens,83134,19486,102620
2024-02-25,Bye Week,55677,37226,92903
2024-02-25,Turrible. Just turrible.,80748,14795,95543
2024-02-26,Stanford Marshmallows,62652,45626,108278
2024-02-26,All-Pro KTC,105569,17047,122616
2024-02-26,Don’t Tread on Me,83201,27057,110258
2024-02-26,Stroud Boyz,64819,44761,109580
2024-02-26,The Shake’N’Bakerz,60010,23821,83831
2024-02-26,Low Taper Feyd,49920,36902,86822
2024-02-26,Washed up Wilsons,74121,25414,99535
2024-02-26,The Cleveland Josh Allens,83097,19544,102641
2024-02-26,Bye Week,55676,37375,93051
2024-02-26,Turrible. Just turrible.,80660,14913,95573
2024-02-27,Stanford Marshmallows,62461,45714,108175
2024-02-27,All-Pro KTC,105534,16867,122401
2024-02-27,Don’t Tread on Me,83215,27069,110284
2024-02-27,Stroud Boyz,64695,44835,109530
2024-02-27,The Shake’N’Bakerz,60128,23859,83987
2024-02-27,Low Taper Feyd,49821,37027,86848
2024-02-27,Washed up Wilsons,73987,25447,99434
2024-02-27,The Cleveland Josh Allens,83098,19576,102674
2024-02-27,Bye Week,55651,37420,93071
2024-02-27,Turrible. Just turrible.,81062,14976,96038
2024-02-28,Stanford Marshmallows,62530,45659,108189
2024-02-28,All-Pro KTC,105598,16866,122464
2024-02-28,Don’t Tread on Me,83118,27059,110177
2024-02-28,Stroud Boyz,64785,44885,109670
2024-02-28,The Shake’N’Bakerz,60202,23944,84146
2024-02-28,Low Taper Feyd,49898,36898,86796
2024-02-28,Washed up Wilsons,74028,25487,99515
2024-02-28,The Cleveland Josh Allens,83103,19598,102701
2024-02-28,Bye Week,55703,37378,93081
2024-02-28,Turrible. Just turrible.,81040,14916,95956
2024-02-29,Stanford Marshmallows,62248,45623,107871
2024-02-29,All-Pro KTC,105611,16986,122597
2024-02-29,Don’t Tread on Me,83183,27118,110301
2024-02-29,Stroud Boyz,64751,44903,109654
2024-02-29,The Shake’N’Bakerz,60119,23879,83998
2024-02-29,Low Taper Feyd,49995,36904,86899
2024-02-29,Washed up Wilsons,74103,25349,99452
2024-02-29,The Cleveland Josh Allens,83006,19611,102617
2024-02-29,Bye Week,55507,37498,93005
2024-02-29,Turrible. Just turrible.,81143,14959,96102
2024-03-01,Stanford Marshmallows,62082,45701,107783
2024-03-01,All-Pro KTC,105296,16882,122178
2024-03-01,Don’t Tread on Me,83303,27153,110456
2024-03-01,Stroud Boyz,64848,44968,109816
2024-03-01,The Shake’N’Bakerz,60169,23820,83989
2024-03-01,Low Taper Feyd,49823,37055,86878
2024-03-01,Washed up Wilsons,74150,25227,99377
2024-03-01,The Cleveland Josh Allens,83181,19681,102862
2024-03-01,Bye Week,55652,37567,93219
2024-03-01,Turrible. Just turrible.,81032,15036,96068
2024-03-02,Stanford Marshmallows,61864,45429,107293
2024-03-02,All-Pro KTC,105486,16775,122261
2024-03-02,Don’t Tread on Me,83230,27011,110241
2024-03-02,Stroud Boyz,64759,44661,109420
2024-03-02,The Shake’N’Bakerz,60059,23545,83604
2024-03-02,Low Taper Feyd,49930,36938,86868
2024-03-02,Washed up Wilsons,74028,25097,99125
2024-03-02,The Cleveland Josh Allens,83300,19620,102920
2024-03-02,Bye Week,55765,37339,93104
2024-03-02,Turrible. Just turrible.,81013,15045,96058
2024-03-03,Stanford Marshmallows,61781,45388,107169
2024-03-03,All-Pro KTC,105505,16831,122336
2024-03-03,Don’t Tread on Me,83112,27010,110122
2024-03-03,Stroud Boyz,64948,44679,109627
2024-03-03,The Shake’N’Bakerz,60139,23472,83611
2024-03-03,Low Taper Feyd,49938,36942,86880
2024-03-03,Washed up Wilsons,73801,25130,98931
2024-03-03,The Cleveland Josh Allens,83121,19711,102832
2024-03-03,Bye Week,55874,37451,93325
2024-03-03,Turrible. Just turrible.,80873,15086,95959
2024-03-04,Stanford Marshmallows,61930,45388,107318
2024-03-04,All-Pro KTC,105232,16941,122173
2024-03-04,Don’t Tread on Me,83020,27020,110040
2024-03-04,Stroud Boyz,64900,44663,109563
2024-03-04,The Shake’N’Bakerz,60140,23498,83638
2024-03-04,Low Taper Feyd,49781,36933,86714
2024-03-04,Washed up Wilsons,73536,25144,98680
2024-03-04,The Cleveland Josh Allens,83031,19745,102776
2024-03-04,Bye Week,55844,37485,93329
2024-03-04,Turrible. Just turrible.,80868,14983,95851
2024-03-05,Stanford Marshmallows,62076,45683,107759
2024-03-05,All-Pro KTC,105140,16961,122101
2024-03-05,Don’t Tread on Me,82907,27120,110027
2024-03-05,Stroud Boyz,64856,44955,109811
2024-03-05,The Shake’N’Bakerz,59943,23851,83794
2024-03-05,Low Taper Feyd,49762,37030,86792
2024-03-05,Washed up Wilsons,73493,25369,98862
2024-03-05,The Cleveland Josh Allens,82871,19692,102563
2024-03-05,Bye Week,55734,37509,93243
2024-03-05,Turrible. Just turrible.,80518,14840,95358
2024-03-06,Stanford Marshmallows,62135,45807,107942
2024-03-06,All-Pro KTC,105248,16843,122091
2024-03-06,Don’t Tread on Me,82759,27157,109916
2024-03-06,Stroud Boyz,64582,45034,109616
2024-03-06,The Shake’N’Bakerz,59708,23923,83631
2024-03-06,Low Taper Feyd,50101,37150,87251
2024-03-06,Washed up Wilsons,73452,25391,98843
2024-03-06,The Cleveland Josh Allens,82899,19759,102658
2024-03-06,Bye Week,55709,37544,93253
2024-03-06,Turrible. Just turrible.,80455,14892,95347
2024-03-07,Stanford Marshmallows,62135,45988,108123
2024-03-07,All-Pro KTC,105240,16856,122096
2024-03-07,Don’t Tread on Me,82637,27249,109886
2024-03-07,Stroud Boyz,64767,45127,109894
2024-03-07,The Shake’N’Bakerz,59764,24060,83824
2024-03-07,Low Taper Feyd,49881,37327,87208
2024-03-07,Washed up Wilsons,73325,25403,98728
2024-03-07,The Cleveland Josh Allens,82877,19731,102608
2024-03-07,Bye Week,55838,37658,93496
2024-03-07,Turrible. Just turrible.,80451,14841,95292
2024-03-08,Stanford Marshmallows,61970,45902,107872
2024-03-08,All-Pro KTC,105196,17071,122267
2024-03-08,Don’t Tread on Me,82655,27243,109898
2024-03-08,Stroud Boyz,64703,45018,109721
2024-03-08,The Shake’N’Bakerz,59859,23924,83783
2024-03-08,Low Taper Feyd,50006,37235,87241
2024-03-08,Washed up Wilsons,73317,25254,98571
2024-03-08,The Cleveland Josh Allens,82952,19666,102618
2024-03-08,Bye Week,55778,37601,93379
2024-03-08,Turrible. Just turrible.,80512,14836,95348
2024-03-09,Stanford Marshmallows,61908,45835,107743
2024-03-09,All-Pro KTC,105268,17032,122300
2024-03-09,Don’t Tread on Me,82835,27227,110062
2024-03-09,Stroud Boyz,64633,45019,109652
2024-03-09,The Shake’N’Bakerz,59930,23934,83864
2024-03-09,Low Taper Feyd,49968,37156,87124
2024-03-09,Washed up Wilsons,73279,25275,98554
2024-03-09,The Cleveland Josh Allens,82597,19716,102313
2024-03-09,Bye Week,55680,37650,93330
2024-03-09,Turrible. Just turrible.,80547,14906,95453
2024-03-10,Stanford Marshmallows,61996,45755,107751
2024-03-10,All-Pro KTC,105138,16937,122075
2024-03-10,Don’t Tread on Me,82811,27189,110000
2024-03-10,Stroud Boyz,65034,44907,109941
2024-03-10,The Shake’N’Bakerz,59713,23862,83575
2024-03-10,Low Taper Feyd,49672,37150,86822
2024-03-10,Washed up Wilsons,73268,25209,98477
2024-03-10,The Cleveland Josh Allens,82689,19738,102427
2024-03-10,Bye Week,55525,37633,93158
2024-03-10,Turrible. Just turrible.,80584,14950,95534
2024-03-11,Stanford Marshmallows,62097,45727,107824
2024-03-11,All-Pro KTC,105125,17001,122126
2024-03-11,Don’t Tread on Me,82866,27239,110105
2024-03-11,Stroud Boyz,65146,45083,110229
2024-03-11,The Shake’N’Bakerz,59678,23876,83554
2024-03-11,Low Taper Feyd,49624,37139,86763
2024-03-11,Washed up Wilsons,73367,25308,98675
2024-03-11,The Cleveland Josh Allens,82695,19899,102594
2024-03-11,Bye Week,55335,37794,93129
2024-03-11,Turrible. Just turrible.,80482,14934,95416
2024-03-12,Stanford Marshmallows,62701,45923,108624
2024-03-12,All-Pro KTC,105534,17101,122635
2024-03-12,Don’t Tread on Me,82298,27323,109621
2024-03-12,Stroud Boyz,64980,45316,110296
2024-03-12,The Shake’N’Bakerz,59521,23888,83409
2024-03-12,Low Taper Feyd,49559,37312,86871
2024-03-12,Washed up Wilsons,74063,25620,99683
2024-03-12,The Cleveland Josh Allens,82397,20134,102531
2024-03-12,Bye Week,54967,38026,92993
2024-03-12,Turrible. Just turrible.,80721,15117,95838
2024-03-13,Stanford Marshmallows,63021,46000,109021
2024-03-13,All-Pro KTC,106360,16939,123299
2024-03-13,Don’t Tread on Me,82191,27333,109524
2024-03-13,Stroud Boyz,65125,45289,110414
2024-03-13,The Shake’N’Bakerz,59215,24028,83243
2024-03-13,Low Taper Feyd,49802,37363,87165
2024-03-13,Washed up Wilsons,74446,25513,99959
2024-03-13,The Cleveland Josh Allens,81801,19996,101797
2024-03-13,Bye Week,54691,37878,92569
2024-03-13,Turrible. Just turrible.,81029,15001,96030
2024-03-14,Stanford Marshmallows,62950,46030,108980
2024-03-14,All-Pro KTC,106668,16944,123612
2024-03-14,Don’t Tread on Me,82244,27387,109631
2024-03-14,Stroud Boyz,65218,45402,110620
2024-03-14,The Shake’N’Bakerz,59064,24068,83132
2024-03-14,Low Taper Feyd,50065,37456,87521
2024-03-14,Washed up Wilsons,74896,25594,100490
2024-03-14,The Cleveland Josh Allens,81268,20011,101279
2024-03-14,Bye Week,54749,38070,92819
2024-03-14,Turrible. Just turrible.,80943,14988,95931
2024-03-15,Stanford Marshmallows,63190,46024,109214
2024-03-15,All-Pro KTC,106926,17061,123987
2024-03-15,Don’t Tread on Me,82425,27436,109861
2024-03-15,Stroud Boyz,65456,45537,110993
2024-03-15,The Shake’N’Bakerz,58742,24096,82838
2024-03-15,Low Taper Feyd,50380,37464,87844
2024-03-15,Washed up Wilsons,75008,25809,100817
2024-03-15,The Cleveland Josh Allens,81529,20220,101749
2024-03-15,Bye Week,54391,38317,92708
2024-03-15,Turrible. Just turrible.,80854,15026,95880
2024-03-16,Stanford Marshmallows,63329,46084,109413
2024-03-16,All-Pro KTC,106823,17229,124052
2024-03-16,Don’t Tread on Me,82210,27482,109692
2024-03-16,Stroud Boyz,65687,45553,111240
2024-03-16,The Shake’N’Bakerz,58537,24060,82597
2024-03-16,Low Taper Feyd,50414,37498,87912
2024-03-16,Washed up Wilsons,74897,25798,100695
2024-03-16,The Cleveland Josh Allens,81401,20200,101601
2024-03-16,Bye Week,54809,38306,93115
2024-03-16,Turrible. Just turrible.,81092,15030,96122
2024-03-17,Stanford Marshmallows,63196,46232,109428
2024-03-17,All-Pro KTC,106987,17157,124144
2024-03-17,Don’t Tread on Me,82473,27557,110030
2024-03-17,Stroud Boyz,65706,45736,111442
2024-03-17,The Shake’N’Bakerz,58265,24103,82368
2024-03-17,Low Taper Feyd,50030,37670,87700
2024-03-17,Washed up Wilsons,74959,25975,100934
2024-03-17,The Cleveland Josh Allens,81468,20327,101795
2024-03-17,Bye Week,54913,38402,93315
2024-03-17,Turrible. Just turrible.,81031,15131,96162
2024-03-18,Stanford Marshmallows,63172,46451,109623
2024-03-18,All-Pro KTC,107393,17187,124580
2024-03-18,Don’t Tread on Me,82274,27674,109948
2024-03-18,Stroud Boyz,65832,45854,111686
2024-03-18,The Shake’N’Bakerz,57796,24087,81883
2024-03-18,Low Taper Feyd,49883,37933,87816
2024-03-18,Washed up Wilsons,75010,25912,100922
2024-03-18,The Cleveland Josh Allens,81448,20360,101808
2024-03-18,Bye Week,54921,38433,93354
2024-03-18,Turrible. Just turrible.,81219,15169,96388
2024-03-19,Stanford Marshmallows,63224,46307,109531
2024-03-19,All-Pro KTC,107427,17120,124547
2024-03-19,Don’t Tread on Me,81925,27617,109542
2024-03-19,Stroud Boyz,65784,45678,111462
2024-03-19,The Shake’N’Bakerz,57610,24103,81713
2024-03-19,Low Taper Feyd,50010,37816,87826
2024-03-19,Washed up Wilsons,74939,25743,100682
2024-03-19,The Cleveland Josh Allens,81529,20271,101800
2024-03-19,Bye Week,54989,38475,93464
2024-03-19,Turrible. Just turrible.,81128,15150,96278
2024-03-20,Stanford Marshmallows,63613,46610,110223
2024-03-20,All-Pro KTC,107534,17046,124580
2024-03-20,Don’t Tread on Me,82010,27763,109773
2024-03-20,Stroud Boyz,65616,45963,111579
